gene_id	count
ENSG00000094880.10	572
ENSG00000094914.12	281
ENSG00000094916.14	795
ENSG00000094975.13	1086
ENSG00000095002.13	1834
ENSG00000095059.15	274
ENSG00000095066.11	99
ENSG00000095139.13	220
ENSG00000095203.14	78
ENSG00000095209.11	68
ENSG00000095261.13	462
ENSG00000095321.16	38
ENSG00000095380.10	534
ENSG00000095397.13	57
ENSG00000095574.11	92
ENSG00000095787.21	90
ENSG00000095794.19	709
ENSG00000095906.16	105
ENSG00000096063.15	87
ENSG00000096070.19	125
ENSG00000096080.11	257
ENSG00000096093.15	104
ENSG00000096654.15	193
ENSG00000096696.13	244
ENSG00000096872.15	319
ENSG00000097021.19	1145
ENSG00000097046.12	318
ENSG00000097096.8	83
ENSG00000099194.5	1406
ENSG00000099203.6	31
ENSG00000099250.17	13046
ENSG00000099256.18	50
ENSG00000099260.10	76
ENSG00000099282.9	364
ENSG00000099290.15	35
ENSG00000099330.8	39
ENSG00000099331.13	71
ENSG00000099337.4	19
ENSG00000099341.11	1311
ENSG00000099385.11	53
ENSG00000099622.13	374
ENSG00000099624.7	274
ENSG00000099783.11	3618
ENSG00000099797.12	46
ENSG00000099800.7	425
ENSG00000099804.8	157
ENSG00000099810.18	53
ENSG00000099812.8	186
ENSG00000099814.15	111
ENSG00000099817.11	947
ENSG00000099821.13	35
ENSG00000099860.8	227
ENSG00000099864.17	26
ENSG00000099875.14	31
ENSG00000099901.16	725
ENSG00000099910.16	46
ENSG00000099917.17	242
ENSG00000099937.10	199
ENSG00000099942.12	396
ENSG00000099949.18	16
ENSG00000099956.18	87
ENSG00000099968.17	233
ENSG00000099991.17	228
ENSG00000099992.15	161
ENSG00000099994.10	35
ENSG00000099995.18	968
ENSG00000100003.17	70
ENSG00000100028.11	1520
ENSG00000100029.17	101
ENSG00000100036.12	33
ENSG00000100056.11	107
ENSG00000100075.9	136
ENSG00000100083.18	65
ENSG00000100084.14	139
ENSG00000100097.11	6586
ENSG00000100099.20	67
ENSG00000100101.15	25
ENSG00000100105.17	203
ENSG00000100106.19	267
ENSG00000100109.16	101
ENSG00000100116.16	52
ENSG00000100124.13	81
ENSG00000100129.17	731
ENSG00000100139.13	47
ENSG00000100147.13	134
ENSG00000100151.15	51
ENSG00000100196.10	332
ENSG00000100201.19	62
ENSG00000100211.10	57
ENSG00000100219.16	143
ENSG00000100221.10	151
ENSG00000100226.15	306
ENSG00000100227.17	352
ENSG00000100241.20	32
ENSG00000100242.15	124
ENSG00000100243.20	455
ENSG00000100246.12	80
ENSG00000100280.16	503
ENSG00000100281.13	57
ENSG00000100284.20	125
ENSG00000100288.19	38
ENSG00000100292.16	128
ENSG00000100294.12	105
ENSG00000100296.13	171
ENSG00000100297.15	975
ENSG00000100299.17	48
ENSG00000100300.17	225
ENSG00000100304.12	12
ENSG00000100311.16	105
ENSG00000100316.15	350
ENSG00000100319.12	80
ENSG00000100320.22	120
ENSG00000100321.14	85
ENSG00000100324.13	163
ENSG00000100325.14	295
ENSG00000100335.13	120
ENSG00000100345.20	867
ENSG00000100348.9	171
ENSG00000100353.17	624
ENSG00000100360.14	194
ENSG00000100364.18	45
ENSG00000100372.14	262
ENSG00000100376.11	84
ENSG00000100379.17	41
ENSG00000100387.8	791
ENSG00000100393.11	951
ENSG00000100395.14	133
ENSG00000100401.19	503
ENSG00000100413.16	123
ENSG00000100439.10	104
