gene_id	count
ENSG00000111911.6	12
ENSG00000111962.7	11
ENSG00000112062.10	27
ENSG00000112078.13	12
ENSG00000112096.16	12
ENSG00000112159.11	14
ENSG00000112167.9	8
ENSG00000112186.11	20
ENSG00000112249.13	13
ENSG00000112290.12	10
ENSG00000112304.10	40
ENSG00000112312.9	24
ENSG00000112319.17	12
ENSG00000112514.15	26
ENSG00000112651.11	14
ENSG00000112655.15	13
ENSG00000112715.20	20
ENSG00000112763.15	11
ENSG00000112855.14	11
ENSG00000112874.9	28
ENSG00000112983.17	25
ENSG00000113048.16	14
ENSG00000113108.18	10
ENSG00000113140.10	8
ENSG00000113141.16	16
ENSG00000113161.15	17
ENSG00000113163.15	9
ENSG00000113272.13	19
ENSG00000113282.13	20
ENSG00000113328.18	39
ENSG00000113578.17	10
ENSG00000113597.17	12
ENSG00000113615.12	27
ENSG00000113621.14	49
ENSG00000113638.13	10
ENSG00000113758.13	26
ENSG00000113790.10	10
ENSG00000113845.9	38
ENSG00000113916.17	8
ENSG00000114019.14	8
ENSG00000114026.21	22
ENSG00000114098.17	11
ENSG00000114107.8	15
ENSG00000114125.13	33
ENSG00000114126.17	16
ENSG00000114209.14	55
ENSG00000114251.13	9
ENSG00000114331.13	13
ENSG00000114346.13	29
ENSG00000114388.12	7
ENSG00000114405.10	15
ENSG00000114423.18	65
ENSG00000114446.4	6
ENSG00000114473.13	10
ENSG00000114520.10	15
ENSG00000114573.9	22
ENSG00000114650.18	20
ENSG00000114738.10	37
ENSG00000114744.8	14
ENSG00000114745.13	9
ENSG00000114805.16	13
ENSG00000114853.13	10
ENSG00000114867.20	17
ENSG00000114923.16	20
ENSG00000114982.17	28
ENSG00000114988.11	12
ENSG00000115109.13	9
ENSG00000115204.14	30
ENSG00000115286.19	17
ENSG00000115295.19	12
ENSG00000115392.11	12
ENSG00000115415.18	8
ENSG00000115425.13	14
ENSG00000115459.17	23
ENSG00000115461.4	9
ENSG00000115504.14	21
ENSG00000115514.11	13
ENSG00000115524.15	11
ENSG00000115541.10	23
ENSG00000115685.14	20
ENSG00000115687.13	10
ENSG00000115750.16	17
ENSG00000115808.11	19
ENSG00000115825.9	6
ENSG00000115902.10	9
ENSG00000115942.8	10
ENSG00000115944.14	7
ENSG00000115947.13	25
ENSG00000115970.18	19
ENSG00000116117.17	8
ENSG00000116161.17	11
ENSG00000116337.15	10
ENSG00000116584.17	9
ENSG00000116604.17	10
ENSG00000116729.13	25
ENSG00000116747.12	7
ENSG00000116793.15	37
ENSG00000116809.11	14
ENSG00000116815.15	8
ENSG00000116885.18	7
ENSG00000116991.10	14
ENSG00000117226.11	11
ENSG00000117280.12	15
ENSG00000117305.14	12
ENSG00000117475.13	14
ENSG00000117479.12	9
ENSG00000117481.10	8
ENSG00000117500.12	13
ENSG00000117569.18	10
ENSG00000117602.11	9
ENSG00000117620.13	13
ENSG00000117625.13	17
ENSG00000117640.17	6
ENSG00000117676.13	8
ENSG00000117682.16	11
ENSG00000117697.14	8
ENSG00000117713.18	15
ENSG00000117724.12	53
ENSG00000117791.15	9
